stage,dataset,graph_type,normalization,n_graphs,n_frames,D_dX_norm,trace,frobenius_norm,lambda_max,spectral_gap,R_low_dX_2,R_low_dX_4,R_low_dX_8,gap_D_dX_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,schema_version,run_name,status,topology,encoder,prior,prior_weight,prior_type,graph_used_for_prior,prior_family,nominal_prior_weight,effective_prior_weight,initial_prior_loss,target_regularization_strength,calibration_reference_prior,effective_prior_contribution_mean,seed,config_hash,git_commit,config,diagnostics,H16,H32,final_train_loss,prior_loss_mean,wall_time_sec,created_at,classification,strict_label,diagnostic_failure_mode,recommended_next_experiment,claim_boundary,graph_gain_h32_pct,true_vs_permuted_gain_h32_pct,temporal_gain_h32_pct,graph_vs_temporal_gain_h32_pct,none_h32,graph_h32,permuted_h32,temporal_smooth_h32,none_h16,graph_h16,permuted_h16,temporal_smooth_h16,metadata_dataset,metadata_domain,metadata_topology,metadata_n_nodes,metadata_n_edges,metadata_n_frames,metadata_n_dim,metadata_trajectory_shape,metadata_c,metadata_damping,metadata_dt,metadata_noise,metadata_seed
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed1,ok,lattice,gnn_node,temporal_smooth,12304.38969974009,temporal_smooth,False,temporal,0.1,12304.38969974009,1.1644125379461912e-06,0.01432739794254303,graph,0.0012724616184105128,1,f38ffd09489715d6a548c75862fd2cdde04835712ff8454e54eb2dd506cc7af8,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed1', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 1, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 12304.38969974009, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.882535565503674, 'covariance_condition_number': 4803.880617835947, 'projection_gaussianity_statistic': 9.615876329082724, 'rollout_errors': {'16': 0.02389655914157629, '32': 0.07049823016859591}, 'final_train_loss': 0.00019364980107638985, 'prior_loss_mean': 1.0341525662482809e-07, 'transition_loss_mean': 0.0005916365514356888, 'final_transition_loss': 2.54962007299279e-06}",0.02389655914157629,0.07049823016859591,0.00019364980107638985,1.0341525662482809e-07,10.45020842552185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_none_lambda0p1_seed2,ok,lattice,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.020983591675758362,graph,0.0,2,ca894ed553361bb0d6fd009aa0b02d1db4d2b5bc6a08237c3075d507055d657a,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_none_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 2, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.4186256250362494, 'covariance_condition_number': 254859.1016057694, 'projection_gaussianity_statistic': 2.682764538448783, 'rollout_errors': {'16': 0.022545457119122148, '32': 0.04765778221189976}, 'final_train_loss': 2.773922915366711e-06, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.00023821529761865653, 'final_transition_loss': 2.773922915366711e-06}",0.022545457119122148,0.04765778221189976,2.773922915366711e-06,0.0,8.557313680648804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed2,ok,lattice,gnn_node,graph,0.09999999999952343,graph,True,graph,0.1,0.09999999999952343,0.20983591675758362,0.020983591675758362,graph,0.00141235933987682,2,fba1d1417cf5f88eb1799566d0d706cec35ee6ec11e01c6015a651d37adf885f,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 2, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999952343, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 4.169945373761727, 'covariance_condition_number': 3856.1200184631602, 'projection_gaussianity_statistic': 8.820591696831192, 'rollout_errors': {'16': 0.015582789172185585, '32': 0.04305588291026652}, 'final_train_loss': 0.00016855369904078543, 'prior_loss_mean': 0.01412359339883551, 'transition_loss_mean': 0.00022239336935096313, 'final_transition_loss': 1.4569133478895917e-06}",0.015582789172185585,0.04305588291026652,0.00016855369904078543,0.01412359339883551,57.01314043998718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed2,ok,lattice,gnn_node,permuted_graph,0.10999915636674104,permuted_graph,True,graph,0.1,0.10999915636674104,0.19076138734817505,0.020983591675758362,graph,0.0013956667284187715,2,c36cd2039d2fd56761fdc7dbf2d3424c3e2fc31e3c25781a63a41c5754bba404,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 2, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.10999915636674104, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 4.978732859526584, 'covariance_condition_number': 1994.1831729782612, 'projection_gaussianity_statistic': 9.833393276657024, 'rollout_errors': {'16': 0.007673180443816818, '32': 0.02182473335415125}, 'final_train_loss': 0.00013026075854819888, 'prior_loss_mean': 0.012687976658344268, 'transition_loss_mean': 0.00022332563431651427, 'final_transition_loss': 4.484947832376444e-07}",0.007673180443816818,0.02182473335415125,0.00013026075854819888,0.012687976658344268,55.8869309425354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed2,ok,lattice,gnn_node,temporal_smooth,14117.535038147947,temporal_smooth,False,temporal,0.1,14117.535038147947,1.4863485375826713e-06,0.020983591675758362,graph,0.0017361084880021338,2,403003a863b275a82576f6f74a26071ec0f71079e6d38e27c90a18d4cbad543c,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 2, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 14117.535038147947, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.9431048178714057, 'covariance_condition_number': 8616.949838127466, 'projection_gaussianity_statistic': 9.787294238568771, 'rollout_errors': {'16': 0.006207449987414293, '32': 0.01373869419330731}, 'final_train_loss': 0.00024263293501765779, 'prior_loss_mean': 1.2297532701784537e-07, 'transition_loss_mean': 0.00022231035771653752, 'final_transition_loss': 3.7955085948245443e-07}",0.006207449987414293,0.01373869419330731,0.00024263293501765779,1.2297532701784537e-07,10.928257703781128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_none_lambda0p1_seed3,ok,lattice,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.026024347543716433,graph,0.0,3,67c9571cccb0376ec0d9a43f0dc6ac56ca34eeb26a0c6d0afa39a1bcd31c24d8,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_none_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 3, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.113077972567823, 'covariance_condition_number': 1223792.0625673218, 'projection_gaussianity_statistic': 2.0000253445444094, 'rollout_errors': {'16': 0.03657777368789539, '32': 0.07289373292587698}, 'final_train_loss': 5.6744765970506705e-06, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0007831114048713061, 'final_transition_loss': 5.6744765970506705e-06}",0.03657777368789539,0.07289373292587698,5.6744765970506705e-06,0.0,9.2627592086792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed3,ok,lattice,gnn_node,graph,0.09999999999961576,graph,True,graph,0.1,0.09999999999961576,0.2602434754371643,0.026024347543716433,graph,0.0016306348360313775,3,0d83cb67a5de7e158132bfe120a471200d31fb4f3d46eb133bca754cda53c6b6,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 3, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999961576, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.363802886611649, 'covariance_condition_number': 26832.147931060517, 'projection_gaussianity_statistic': 8.854428006140495, 'rollout_errors': {'16': 0.03462025849148631, '32': 0.12472129333764315}, 'final_train_loss': 0.00017465311490620175, 'prior_loss_mean': 0.016306348360376432, 'transition_loss_mean': 0.0008013472618169241, 'final_transition_loss': 4.0206731834283955e-06}",0.03462025849148631,0.12472129333764315,0.00017465311490620175,0.016306348360376432,55.990349769592285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed3,ok,lattice,gnn_node,permuted_graph,0.11030781022328218,permuted_graph,True,graph,0.1,0.11030781022328218,0.23592479526996613,0.026024347543716433,graph,0.0016567216204928592,3,4dc7c04b93d4fb97260d983adfceb0268926940c1a299be6fad9bc5d197eee16,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 3, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.11030781022328218, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 5.431429644192482, 'covariance_condition_number': 2822.8681579210306, 'projection_gaussianity_statistic': 9.79857601333583, 'rollout_errors': {'16': 0.03274800849612802, '32': 0.11643022252246737}, 'final_train_loss': 0.00017220790323335677, 'prior_loss_mean': 0.015019078133627772, 'transition_loss_mean': 0.0007976482632670922, 'final_transition_loss': 3.925323426301475e-06}",0.03274800849612802,0.11643022252246737,0.00017220790323335677,0.015019078133627772,60.61773133277893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed3,ok,lattice,gnn_node,temporal_smooth,13030.827426503922,temporal_smooth,False,temporal,0.1,13030.827426503922,1.9971359961346025e-06,0.026024347543716433,graph,0.002166116881519043,3,4f1069c5f8e1dd682f6b9efc6f6a2fe424ce8b8945d5fc2852da321b65c3c474,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 3, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 13030.827426503922, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.546520036764707, 'covariance_condition_number': 11175.962811964127, 'projection_gaussianity_statistic': 9.578414102772477, 'rollout_errors': {'16': 0.032175173866562545, '32': 0.12542090169154108}, 'final_train_loss': 0.0003233335155528039, 'prior_loss_mean': 1.6623018712635939e-07, 'transition_loss_mean': 0.0007941340965317067, 'final_transition_loss': 3.455131263763178e-06}",0.032175173866562545,0.12542090169154108,0.0003233335155528039,1.6623018712635939e-07,11.445266246795654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_none_lambda0p1_seed4,ok,lattice,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.02996385097503662,graph,0.0,4,8680d9ecd5e10b0f255a04ddde647319fae06a38d967882e58957f9a3d467950,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_none_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 4, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.8609169599357032, 'covariance_condition_number': 225045.38812201194, 'projection_gaussianity_statistic': 2.7367208040153272, 'rollout_errors': {'16': 0.03043111553415656, '32': 0.10514248022809625}, 'final_train_loss': 2.436893358511346e-06, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.00037969097763834725, 'final_transition_loss': 2.436893358511346e-06}",0.03043111553415656,0.10514248022809625,2.436893358511346e-06,0.0,9.006160020828247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed4,ok,lattice,gnn_node,graph,0.09999999999966627,graph,True,graph,0.1,0.09999999999966627,0.2996385097503662,0.02996385097503662,graph,0.001954683286597017,4,96a98bd3391bc730be20cc77b9c294501f3ea9a292145f5ed73f02f9d9e6248a,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 4, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999966627, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.678814186175736, 'covariance_condition_number': 18124.962977409392, 'projection_gaussianity_statistic': 7.246027725242809, 'rollout_errors': {'16': 0.019961760903242975, '32': 0.056476230500265956}, 'final_train_loss': 0.0002066762293300902, 'prior_loss_mean': 0.019546832866035403, 'transition_loss_mean': 0.0003442935323676011, 'final_transition_loss': 1.6665336488586036e-06}",0.019961760903242975,0.056476230500265956,0.0002066762293300902,0.019546832866035403,57.440290451049805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed4,ok,lattice,gnn_node,permuted_graph,0.11785565583316987,permuted_graph,True,graph,0.1,0.11785565583316987,0.254241943359375,0.02996385097503662,graph,0.0020228408946401104,4,dd72030faaf068f48a110089a2709a025660d29ec8eff8999dd3a4d7e716b7fd,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 4, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.11785565583316987, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 4.628841716544992, 'covariance_condition_number': 3353.7769445424674, 'projection_gaussianity_statistic': 9.15830848933382, 'rollout_errors': {'16': 0.019881475425790995, '32': 0.056676943553611636}, 'final_train_loss': 0.00021679344354197383, 'prior_loss_mean': 0.017163715057540684, 'transition_loss_mean': 0.0003440386155583989, 'final_transition_loss': 1.6609891417829203e-06}",0.019881475425790995,0.056676943553611636,0.00021679344354197383,0.017163715057540684,56.92591094970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed4,ok,lattice,gnn_node,temporal_smooth,14920.78691062046,temporal_smooth,False,temporal,0.1,14920.78691062046,2.0081940874661086e-06,0.02996385097503662,graph,0.0025528149539390714,4,d8ebdd942305bd81ed1f31eaf0192fb4d4aa40d9586cb85041c5b91f8f1e4528,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 4, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 14920.78691062046, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.7487775601458972, 'covariance_condition_number': 5631.301571352222, 'projection_gaussianity_statistic': 9.613909363959701, 'rollout_errors': {'16': 0.020757182501256466, '32': 0.058178890496492386}, 'final_train_loss': 0.00036155076425833005, 'prior_loss_mean': 1.7109117429470188e-07, 'transition_loss_mean': 0.0003434251807770276, 'final_transition_loss': 1.720375204664985e-06}",0.020757182501256466,0.058178890496492386,0.00036155076425833005,1.7109117429470188e-07,10.440704822540283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classification,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,,,lattice,,,,,,,,,,,,,,,,,,,,,,,2026-05-02T00:05:22.117319+00:00,generic_smoothing,generic_smoothing,topology_not_isolated_from_spectral_smoothing,test_simpler_smoothing_controls_or_alternative_graph_construction,"Graph-style regularization helps, but topology-specific attribution is not isolated.",6.12087879924839,-9.620923250943147,15.912459061121764,-11.644507798118038,0.08332563978619874,0.07822537836618722,0.07135989740490914,0.07006648146780207,0.03362979901721701,0.023394089267821983,0.021516312300809658,0.02074261888337787,graph_wave_lattice,graph_wave,lattice,36,60,512,2,"[512, 36, 2]",1.0,0.02,0.05,0.001,0
