stage,dataset,graph_type,normalization,n_graphs,n_frames,D_dX_norm,trace,frobenius_norm,lambda_max,spectral_gap,R_low_dX_2,R_low_dX_4,R_low_dX_8,gap_D_dX_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,schema_version,run_name,status,topology,encoder,prior,prior_weight,prior_type,graph_used_for_prior,prior_family,nominal_prior_weight,effective_prior_weight,initial_prior_loss,target_regularization_strength,calibration_reference_prior,effective_prior_contribution_mean,seed,config_hash,git_commit,config,diagnostics,H16,H32,final_train_loss,prior_loss_mean,wall_time_sec,latent_artifact_path,D_true_Delta_H,D_true_Delta_H_norm,D_prior_Delta_H,D_prior_Delta_H_norm,D_perm_Delta_H,D_perm_Delta_H_norm,D_rand_Delta_H,D_rand_Delta_H_norm,D_true_H,D_true_H_norm,R_low_true_Delta_H_2,R_low_prior_Delta_H_2,R_low_perm_Delta_H_2,R_low_rand_Delta_H_2,R_low_true_Delta_H_4,R_low_prior_Delta_H_4,R_low_perm_Delta_H_4,R_low_rand_Delta_H_4,R_low_true_Delta_H_8,R_low_prior_Delta_H_8,R_low_perm_Delta_H_8,R_low_rand_Delta_H_8,created_at,classification,strict_label,diagnostic_failure_mode,recommended_next_experiment,claim_boundary,graph_gain_h32_pct,true_vs_permuted_gain_h32_pct,temporal_gain_h32_pct,graph_vs_temporal_gain_h32_pct,none_h32,graph_h32,permuted_h32,temporal_smooth_h32,none_h16,graph_h16,permuted_h16,temporal_smooth_h16,graph_D_true_Delta_H_norm,permuted_D_true_Delta_H_norm,graph_R_low_true_Delta_H_4,permuted_R_low_true_Delta_H_4,metadata_dataset,metadata_domain,metadata_topology,metadata_graph_source,metadata_n_nodes,metadata_n_edges,metadata_n_frames,metadata_n_dim,metadata_position_dim,metadata_trajectory_shape,metadata_G,metadata_dt,metadata_softening,metadata_damping,metadata_noise,metadata_graph_k,metadata_sigma,metadata_seed
stage0_raw,nbody_distance,true_graph,lambda_max,1,64,0.46770718642874415,13.113338466940887,2.8953818194134646,0.9999999999999994,0.0014311884718476175,0.0022507128092677797,0.05561847077904848,0.12510107837283183,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage0_raw,nbody_distance,permuted_graph,lambda_max,8,64,0.3702680025141801,13.113338466940887,2.8953818194134646,0.9999999999999994,0.0014311884718476175,0.02801813040841066,0.09488226420222945,0.21624444204600543,-0.09743918391456408,-0.025767417599142882,-0.03926379342318097,-0.0911433636731736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed0,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.025011903047561648,graph,0.0,0,dbb872326c6c86b165398f18430ed4cb1918fa174f3f031e95552d488af0a87a,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 0, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.2109173304334282, 'covariance_condition_number': 1273042.304955622, 'projection_gaussianity_statistic': 2.0571123565655753, 'rollout_errors': {'16': 0.0524607669794932, '32': 0.1293772889766842}, 'final_train_loss': 1.6905464387188356e-05, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.000525441801467726, 'final_transition_loss': 1.6905464387188356e-05}",0.0524607669794932,0.1293772889766842,1.6905464387188356e-05,0.0,9.072376012802124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed0,ok,distance_knn,gnn_node,graph,0.09999999999960021,graph,True,graph,0.1,0.09999999999960021,0.25011903047561646,0.025011903047561648,graph,0.004634031506702404,0,519075ac1d36c1022ca48156b453418e0c103938316dd4b48ddc50ba87e5034e,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 0, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999960021, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.475239953055985, 'covariance_condition_number': 13500.197567129277, 'projection_gaussianity_statistic': 6.199377778343713, 'rollout_errors': {'16': 0.020276906725484878, '32': 0.07281135977245867}, 'final_train_loss': 0.00044698142058526474, 'prior_loss_mean': 0.0463403150672093, 'transition_loss_mean': 0.0004815556759372915, 'final_transition_loss': 1.6219004237427725e-06}",0.020276906725484878,0.07281135977245867,0.00044698142058526474,0.0463403150672093,75.2905433177948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed0,ok,distance_knn,gnn_node,permuted_graph,0.0194381382082043,permuted_graph,True,graph,0.1,0.0194381382082043,1.2867437601089478,0.025011903047561648,graph,0.002858014330907837,0,a62817d73f55b8a7e30370d18434ac7353b8e264bcfe39148432f3912f8f367b,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 0, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.0194381382082043, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 5.052765127854095, 'covariance_condition_number': 7350.77510285017, 'projection_gaussianity_statistic': 7.342957008007064, 'rollout_errors': {'16': 0.021904757188167423, '32': 0.07618784275837243}, 'final_train_loss': 0.00024832802106781554, 'prior_loss_mean': 0.14703127945152422, 'transition_loss_mean': 0.00047614610918458313, 'final_transition_loss': 1.498740971328516e-06}",0.021904757188167423,0.07618784275837243,0.00024832802106781554,0.14703127945152422,75.46409845352173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed0,ok,distance_knn,gnn_node,temporal_smooth,4418.527175790902,temporal_smooth,False,temporal,0.1,4418.527175790902,5.660686838382389e-06,0.025011903047561648,graph,0.003963339768711196,0,23252e96cc726ca8f8161f4f5cb1f5f894122be0dbb958c86560bfd027982d20,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 0, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 4418.527175790902, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.078706469489768, 'covariance_condition_number': 92929.16756709613, 'projection_gaussianity_statistic': 6.103203564416988, 'rollout_errors': {'16': 0.021518799534533173, '32': 0.07377519668079913}, 'final_train_loss': 0.000561845702274392, 'prior_loss_mean': 8.969820963026601e-07, 'transition_loss_mean': 0.00048320422491390975, 'final_transition_loss': 1.78086065716343e-06}",0.021518799534533173,0.07377519668079913,0.000561845702274392,8.969820963026601e-07,10.605612516403198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed1,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.023984527587890627,graph,0.0,1,b21ddc99a3d0a0d7613905a3165f02524463bed884f1e07b0c634aeabb27e2bb,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 1, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.3948852908138627, 'covariance_condition_number': 323574.08884652075, 'projection_gaussianity_statistic': 3.053624558106905, 'rollout_errors': {'16': 0.04356573213590309, '32': 0.16251926124095917}, 'final_train_loss': 9.176107293266492e-06, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0005795838017547794, 'final_transition_loss': 9.176107293266492e-06}",0.04356573213590309,0.16251926124095917,9.176107293266492e-06,0.0,8.25226640701294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed1,ok,distance_knn,gnn_node,graph,0.09999999999958308,graph,True,graph,0.1,0.09999999999958308,0.23984527587890625,0.023984527587890627,graph,0.00391022104457874,1,9bf5515da326e6a012139dc2accc3fdc2fd790124b3e2056b6a3d2cf9c945456,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 1, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999958308, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.1581037827897864, 'covariance_condition_number': 32729.649814693188, 'projection_gaussianity_statistic': 6.664833496957301, 'rollout_errors': {'16': 0.029547033074777573, '32': 0.07274414645507932}, 'final_train_loss': 0.00048071071311521035, 'prior_loss_mean': 0.03910221044595043, 'transition_loss_mean': 0.000548975958374361, 'final_transition_loss': 2.1382283724354543e-06}",0.029547033074777573,0.07274414645507932,0.00048071071311521035,0.03910221044595043,75.24149823188782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed1,ok,distance_knn,gnn_node,permuted_graph,0.02263000367797512,permuted_graph,True,graph,0.1,0.02263000367797512,1.0598552227020264,0.023984527587890627,graph,0.00240362132237716,1,01ab6160e95d422d9f767af5718c422260d6e21a18f80be0f9b433047041568d,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 1, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.02263000367797512, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.3642872082952824, 'covariance_condition_number': 96071.12745137664, 'projection_gaussianity_statistic': 7.577063793510689, 'rollout_errors': {'16': 0.028149633086286485, '32': 0.06926179258152843}, 'final_train_loss': 0.00026431707859349746, 'prior_loss_mean': 0.10621391655877233, 'transition_loss_mean': 0.0005453521961783281, 'final_transition_loss': 2.0939930891472613e-06}",0.028149633086286485,0.06926179258152843,0.00026431707859349746,0.10621391655877233,74.23131561279297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed1,ok,distance_knn,gnn_node,temporal_smooth,3140.929570096951,temporal_smooth,False,temporal,0.1,3140.929570096951,7.636122973053716e-06,0.023984527587890627,graph,0.00255930962084012,1,94af37c9c2a84f4404dcec6018fc8ba80521930605cbc8b7a2f2aafae035b821,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 1, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 3140.929570096951, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.4462568384539427, 'covariance_condition_number': 45401.86935335532, 'projection_gaussianity_statistic': 6.832773795045432, 'rollout_errors': {'16': 0.031835824775043875, '32': 0.0846520762424916}, 'final_train_loss': 0.0003986217683025946, 'prior_loss_mean': 8.148255361106749e-07, 'transition_loss_mean': 0.0005420280758301032, 'final_transition_loss': 2.5826100985189746e-06}",0.031835824775043875,0.0846520762424916,0.0003986217683025946,8.148255361106749e-07,11.23116159439087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed2,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.03192291855812073,graph,0.0,2,7d9ac6ce676cf279855709ae2156047b8e8838ff8299184250fb309bc19ea40c,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed2', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 2, 'num_epochs': 20, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.1335859627934768, 'covariance_condition_number': 865753.4509498363, 'projection_gaussianity_statistic': 1.7473997995244845, 'rollout_errors': {'16': 0.060619602678343654, '32': 0.15637950832024217}, 'final_train_loss': 2.388377894628017e-05, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0002883768877533536, 'final_transition_loss': 2.388377894628017e-05}",0.060619602678343654,0.15637950832024217,2.388377894628017e-05,0.0,9.370112180709839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
