stage,dataset,graph_type,normalization,n_graphs,n_frames,D_dX_norm,trace,frobenius_norm,lambda_max,spectral_gap,R_low_dX_2,R_low_dX_4,R_low_dX_8,gap_D_dX_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,schema_version,run_name,status,topology,encoder,prior,prior_weight,prior_type,graph_used_for_prior,prior_family,nominal_prior_weight,effective_prior_weight,initial_prior_loss,target_regularization_strength,calibration_reference_prior,effective_prior_contribution_mean,seed,config_hash,git_commit,config,diagnostics,H16,H32,final_train_loss,prior_loss_mean,wall_time_sec,latent_artifact_path,D_true_Delta_H,D_true_Delta_H_norm,D_prior_Delta_H,D_prior_Delta_H_norm,D_perm_Delta_H,D_perm_Delta_H_norm,D_rand_Delta_H,D_rand_Delta_H_norm,D_true_H,D_true_H_norm,R_low_true_Delta_H_2,R_low_prior_Delta_H_2,R_low_perm_Delta_H_2,R_low_rand_Delta_H_2,R_low_true_Delta_H_4,R_low_prior_Delta_H_4,R_low_perm_Delta_H_4,R_low_rand_Delta_H_4,R_low_true_Delta_H_8,R_low_prior_Delta_H_8,R_low_perm_Delta_H_8,R_low_rand_Delta_H_8,created_at,classification,strict_label,diagnostic_failure_mode,recommended_next_experiment,claim_boundary,graph_gain_h32_pct,true_vs_permuted_gain_h32_pct,temporal_gain_h32_pct,graph_vs_temporal_gain_h32_pct,none_h32,graph_h32,permuted_h32,temporal_smooth_h32,none_h16,graph_h16,permuted_h16,temporal_smooth_h16,graph_D_true_Delta_H_norm,permuted_D_true_Delta_H_norm,graph_R_low_true_Delta_H_4,permuted_R_low_true_Delta_H_4,metadata_dataset,metadata_domain,metadata_topology,metadata_graph_source,metadata_n_nodes,metadata_n_edges,metadata_n_frames,metadata_n_dim,metadata_position_dim,metadata_trajectory_shape,metadata_G,metadata_dt,metadata_softening,metadata_damping,metadata_noise,metadata_graph_k,metadata_sigma,metadata_seed
stage0_raw,nbody_distance,true_graph,lambda_max,1,64,0.5842791614523433,16.522491977142614,3.3273670031994826,1.0000000000000009,0.013862410722657975,0.02802187285229898,0.04557919844370123,0.11776661431127322,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage0_raw,nbody_distance,permuted_graph,lambda_max,8,64,0.46281646804609067,16.522491977142614,3.3273670031994826,1.0000000000000009,0.013862410722657975,0.036892990465649304,0.09593404499979663,0.21533233119382697,-0.1214626934062526,-0.008871117613350323,-0.0503548465560954,-0.09756571688255375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed0,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.05898078083992005,graph,0.0,0,62c75950dc797364b4fa6001c35c78a613b325d389b734345c5ce51c4b2955fb,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 0, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.1001845372470485, 'covariance_condition_number': 597301.6658823941, 'projection_gaussianity_statistic': 1.9280211437276078, 'rollout_errors': {'16': 0.33287158515304327, '32': 0.8215763382613659}, 'final_train_loss': 0.0002664829953573644, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0018336706639577945, 'final_transition_loss': 0.0002664829953573644}",0.33287158515304327,0.8215763382613659,0.0002664829953573644,0.0,2.7709782123565674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed0,ok,distance_knn,gnn_node,graph,0.09999999999983046,graph,True,graph,0.1,0.09999999999983046,0.5898077487945557,0.05898077487945557,graph,0.031150808036274548,0,deca32fea24f2d096204485248eab92d4ea49e5117d164bd81a19a140934cc05,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 0, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999983046, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.7513025012312236, 'covariance_condition_number': 7382.791573884404, 'projection_gaussianity_statistic': 3.4443074448226296, 'rollout_errors': {'16': 0.19129445543512702, '32': 0.5432637184858322}, 'final_train_loss': 0.008954166745146116, 'prior_loss_mean': 0.3115080803632736, 'transition_loss_mean': 0.0017802158719860018, 'final_transition_loss': 0.00022843510184126595}",0.19129445543512702,0.5432637184858322,0.008954166745146116,0.3115080803632736,36.67621088027954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed0,ok,distance_knn,gnn_node,permuted_graph,0.0325791414382808,permuted_graph,True,graph,0.1,0.0325791414382808,1.810384750366211,0.05898078083992005,graph,0.02473929443123871,0,5080e11f35d77b6f8351c23d50fc07e68de950c9213cc00b53efcdfd1ebe5aa7,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 0, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.0325791414382808, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.050654496083239, 'covariance_condition_number': 10069.701921664748, 'projection_gaussianity_statistic': 2.8433921388193397, 'rollout_errors': {'16': 0.20101987617090344, '32': 0.5837624352425337}, 'final_train_loss': 0.006985089896867673, 'prior_loss_mean': 0.7593599259853363, 'transition_loss_mean': 0.0017646523027603203, 'final_transition_loss': 0.0002216274782161539}",0.20101987617090344,0.5837624352425337,0.006985089896867673,0.7593599259853363,34.05477595329285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed0,ok,distance_knn,gnn_node,temporal_smooth,13068.374961164132,temporal_smooth,False,temporal,0.1,13068.374961164132,4.513244221016066e-06,0.05898078083992005,graph,0.026171041646500248,0,7ac73b24498bc189f4dbffa35ed00fd64825cb757a46e4a052ad93b83701e7b2,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed0', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 0, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 13068.374961164132, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.875185103437993, 'covariance_condition_number': 16662.275886047584, 'projection_gaussianity_statistic': 3.1782581208713063, 'rollout_errors': {'16': 0.21839004382491112, '32': 0.6472261566668749}, 'final_train_loss': 0.010692518825332323, 'prior_loss_mean': 2.0026240235893055e-06, 'transition_loss_mean': 0.001782403903780505, 'final_transition_loss': 0.00020886097142162421}",0.21839004382491112,0.6472261566668749,0.010692518825332323,2.0026240235893055e-06,2.847785234451294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed1,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.05711710453033447,graph,0.0,1,aa78a589767c79fab5982c4c2413e03e67bd8ba96815a6bf6623182fdb11ff91,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 1, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.2391910434919697, 'covariance_condition_number': 199158.116286815, 'projection_gaussianity_statistic': 2.15640147253467, 'rollout_errors': {'16': 0.23583141807466745, '32': 0.5999702457338572}, 'final_train_loss': 0.0005625487344029049, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0020865847473032773, 'final_transition_loss': 0.0005625487344029049}",0.23583141807466745,0.5999702457338572,0.0005625487344029049,0.0,2.6743314266204834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed1,ok,distance_knn,gnn_node,graph,0.09999999999982492,graph,True,graph,0.1,0.09999999999982492,0.5711710453033447,0.05711710453033447,graph,0.024165936931925425,1,095d258344311ada932fccd6a11054d439bb282f8a50c1e07fae6b46fe5f210f,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 1, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999982492, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.9204771126431757, 'covariance_condition_number': 23594.642465742916, 'projection_gaussianity_statistic': 3.5813755389430346, 'rollout_errors': {'16': 0.3462801966816187, '32': 1.6108986176550388}, 'final_train_loss': 0.007442029193043709, 'prior_loss_mean': 0.24165936931967735, 'transition_loss_mean': 0.0020715979141338416, 'final_transition_loss': 0.00024212554368811348}",0.3462801966816187,1.6108986176550388,0.007442029193043709,0.24165936931967735,34.759363412857056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed1,ok,distance_knn,gnn_node,permuted_graph,0.03837809989342645,permuted_graph,True,graph,0.1,0.03837809989342645,1.4882733821868896,0.05711710453033447,graph,0.01920228473449228,1,397da52f9815777201593798692ed99165e86e1c4d85b32489efb2f1b57d4f5e,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 1, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.03837809989342645, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.6331086068066294, 'covariance_condition_number': 30937.060459517757, 'projection_gaussianity_statistic': 3.119816315279105, 'rollout_errors': {'16': 0.3557788301259279, '32': 1.6706645376980305}, 'final_train_loss': 0.006062493814776341, 'prior_loss_mean': 0.5003448526064554, 'transition_loss_mean': 0.0020662268905046704, 'final_transition_loss': 0.00023770944001929215}",0.3557788301259279,1.6706645376980305,0.006062493814776341,0.5003448526064554,36.66488432884216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed1,ok,distance_knn,gnn_node,temporal_smooth,9757.628956521148,temporal_smooth,False,temporal,0.1,9757.628956521148,5.853583388670813e-06,0.05711710453033447,graph,0.017632725453614616,1,8a53f591d4d9242a43c9e839d8367c91578d850b98ae207d7dacccd02ae3877f,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed1', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 1, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 9757.628956521148, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.637740171876584, 'covariance_condition_number': 17900.250302611825, 'projection_gaussianity_statistic': 4.4507058575258425, 'rollout_errors': {'16': 0.37390137556940317, '32': 1.7921954356133938}, 'final_train_loss': 0.005991786407927672, 'prior_loss_mean': 1.807070706642359e-06, 'transition_loss_mean': 0.0020640329147378605, 'final_transition_loss': 0.0002574801813655843}",0.37390137556940317,1.7921954356133938,0.005991786407927672,1.807070706642359e-06,3.0107953548431396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
