stage,dataset,graph_type,normalization,n_graphs,n_frames,D_dX_norm,trace,frobenius_norm,lambda_max,spectral_gap,R_low_dX_2,R_low_dX_4,R_low_dX_8,gap_D_dX_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,schema_version,run_name,status,topology,encoder,prior,prior_weight,prior_type,graph_used_for_prior,prior_family,nominal_prior_weight,effective_prior_weight,initial_prior_loss,target_regularization_strength,calibration_reference_prior,effective_prior_contribution_mean,seed,config_hash,git_commit,config,diagnostics,H16,H32,final_train_loss,prior_loss_mean,wall_time_sec,latent_artifact_path,D_true_Delta_H,D_true_Delta_H_norm,D_prior_Delta_H,D_prior_Delta_H_norm,D_perm_Delta_H,D_perm_Delta_H_norm,D_rand_Delta_H,D_rand_Delta_H_norm,D_true_H,D_true_H_norm,R_low_true_Delta_H_2,R_low_prior_Delta_H_2,R_low_perm_Delta_H_2,R_low_rand_Delta_H_2,R_low_true_Delta_H_4,R_low_prior_Delta_H_4,R_low_perm_Delta_H_4,R_low_rand_Delta_H_4,R_low_true_Delta_H_8,R_low_prior_Delta_H_8,R_low_perm_Delta_H_8,R_low_rand_Delta_H_8,created_at,classification,strict_label,diagnostic_failure_mode,recommended_next_experiment,claim_boundary,graph_gain_h32_pct,true_vs_permuted_gain_h32_pct,temporal_gain_h32_pct,graph_vs_temporal_gain_h32_pct,none_h32,graph_h32,permuted_h32,temporal_smooth_h32,none_h16,graph_h16,permuted_h16,temporal_smooth_h16,graph_D_true_Delta_H_norm,permuted_D_true_Delta_H_norm,graph_R_low_true_Delta_H_4,permuted_R_low_true_Delta_H_4,metadata_dataset,metadata_domain,metadata_topology,metadata_graph_source,metadata_n_nodes,metadata_n_edges,metadata_n_frames,metadata_n_dim,metadata_position_dim,metadata_trajectory_shape,metadata_G,metadata_dt,metadata_softening,metadata_damping,metadata_noise,metadata_graph_k,metadata_sigma,metadata_seed
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed2,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.03192291855812073,graph,0.0,2,85bdcc521b5d0e6333357f49e0fbc63ff4109741deaceb6c2ce7e7928fb4f787,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed2', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.1315432445615536, 'covariance_condition_number': 690015.3615615119, 'projection_gaussianity_statistic': 1.9317992064384677, 'rollout_errors': {'16': 0.3757361681200564, '32': 1.3457069117575884}, 'final_train_loss': 0.0003187320932435493, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0009013756391747544, 'final_transition_loss': 0.0003187320932435493}",0.3757361681200564,1.3457069117575884,0.0003187320932435493,0.0,3.4731414318084717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed2,ok,distance_knn,gnn_node,graph,0.09999999999968677,graph,True,graph,0.1,0.09999999999968677,0.3192291855812073,0.03192291855812073,graph,0.019023376628696936,2,a0eedded44bdab20e7c44de3b04a65a80daa07e6d6c88d20de50fbe2f0fbd347,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed2', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999968677, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.206419980076988, 'covariance_condition_number': 8935.941347249758, 'projection_gaussianity_statistic': 3.6312181135401227, 'rollout_errors': {'16': 0.15642562648281455, '32': 0.49662449304014444}, 'final_train_loss': 0.005750949804981549, 'prior_loss_mean': 0.19023376628756522, 'transition_loss_mean': 0.0008140415763288426, 'final_transition_loss': 0.0001458741389797069}",0.15642562648281455,0.49662449304014444,0.005750949804981549,0.19023376628756522,18.90621519088745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed2,ok,distance_knn,gnn_node,permuted_graph,0.03537014455866225,permuted_graph,True,graph,0.1,0.03537014455866225,0.902538537979126,0.03192291855812073,graph,0.016131726373865053,2,6e9ec2d677ed8a0d7fd2abe95c4ee153d404482c696ba704d5ae4182a17338b8,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed2', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.03537014455866225, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.229869238721841, 'covariance_condition_number': 3939.0106290929957, 'projection_gaussianity_statistic': 3.1995381435883403, 'rollout_errors': {'16': 0.14325121510773897, '32': 0.43161434680223465}, 'final_train_loss': 0.004025635464737813, 'prior_loss_mean': 0.45608313381671906, 'transition_loss_mean': 0.0008363440429093316, 'final_transition_loss': 0.00015361311670858413}",0.14325121510773897,0.43161434680223465,0.004025635464737813,0.45608313381671906,18.06327247619629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed2,ok,distance_knn,gnn_node,temporal_smooth,4036.1518641653406,temporal_smooth,False,temporal,0.1,4036.1518641653406,7.909245141490828e-06,0.03192291855812073,graph,0.011646586188559583,2,9d8e8b7451d141fcda05bc764288c4d1ce603d52213b0568254b5bd4b3a6a336,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed2', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 4036.1518641653406, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.165570450765165, 'covariance_condition_number': 8734.068180172655, 'projection_gaussianity_statistic': 3.2139952237281415, 'rollout_errors': {'16': 0.14228054881095886, '32': 0.39544104132801294}, 'final_train_loss': 0.004911836081494887, 'prior_loss_mean': 2.88556689156394e-06, 'transition_loss_mean': 0.0008101798419374972, 'final_transition_loss': 0.00014476137099942812}",0.14228054881095886,0.39544104132801294,0.004911836081494887,2.88556689156394e-06,2.9304850101470947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed3,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.031085243821144106,graph,0.0,3,c00e5e2e0176a52e4de55e3c27430f12107bed93cb93c3fbfe7541e323618b58,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed3', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.0617867081622343, 'covariance_condition_number': 536917.4312499895, 'projection_gaussianity_statistic': 2.5615660190512974, 'rollout_errors': {'16': 0.6024998091161251, '32': 2.441745150834322}, 'final_train_loss': 0.0008562135238510867, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0028203527171475192, 'final_transition_loss': 0.0008562135238510867}",0.6024998091161251,2.441745150834322,0.0008562135238510867,0.0,2.776132822036743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed3,ok,distance_knn,gnn_node,graph,0.09999999999967832,graph,True,graph,0.1,0.09999999999967832,0.31085243821144104,0.031085243821144106,graph,0.016698469966596293,3,a3ad92108cc910424138f96f6e8540deed33e5faa4a0694df79ccc2b0bd54db3,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed3', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999967832, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.480607694681154, 'covariance_condition_number': 8169.904624813404, 'projection_gaussianity_statistic': 2.6766513606962627, 'rollout_errors': {'16': 0.428800986148417, '32': 1.7978110760450363}, 'final_train_loss': 0.0065037403255701065, 'prior_loss_mean': 0.1669846996665001, 'transition_loss_mean': 0.0030910786474123595, 'final_transition_loss': 0.0009946663243075211}",0.428800986148417,1.7978110760450363,0.0065037403255701065,0.1669846996665001,18.31912398338318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed3,ok,distance_knn,gnn_node,permuted_graph,0.039198449781554165,permuted_graph,True,graph,0.1,0.039198449781554165,0.7930222749710083,0.031085243821144106,graph,0.013168294019919171,3,71871d04b73596b4a03246616ae48112d214f696e8555abcf0ac19483520e95e,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed3', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.039198449781554165, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.737608075874985, 'covariance_condition_number': 5193.574091943298, 'projection_gaussianity_statistic': 2.839399705987219, 'rollout_errors': {'16': 0.42950265016406775, '32': 2.110167570412159}, 'final_train_loss': 0.005261217554410298, 'prior_loss_mean': 0.3359391530354818, 'transition_loss_mean': 0.003049408784136176, 'final_transition_loss': 0.0009425839719672998}",0.42950265016406775,2.110167570412159,0.005261217554410298,0.3359391530354818,19.568409204483032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed3,ok,distance_knn,gnn_node,temporal_smooth,3203.8339155667,temporal_smooth,False,temporal,0.1,3203.8339155667,9.702513125375845e-06,0.031085243821144106,graph,0.011322292987293838,3,654cf9fdf5718238c42ff16a70f6bcf2352a480cddb3cc9649074d7591a6f57f,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed3', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 3203.8339155667, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.4945904108390393, 'covariance_condition_number': 8575.905314456522, 'projection_gaussianity_statistic': 2.4244491556856245, 'rollout_errors': {'16': 0.4112895978614688, '32': 1.8607360646128654}, 'final_train_loss': 0.00650495570152998, 'prior_loss_mean': 3.5339824989932823e-06, 'transition_loss_mean': 0.003032144345343113, 'final_transition_loss': 0.0009282744722440839}",0.4112895978614688,1.8607360646128654,0.00650495570152998,3.5339824989932823e-06,2.8682262897491455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_none_lambda0p1_seed4,ok,distance_knn,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.033971440792083744,graph,0.0,4,6f576094e68f85b0eee77c22db20e0507702adfd45bd86d903f9f590155ed85f,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_none_lambda0p1_seed4', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.2158949384171258, 'covariance_condition_number': 292787.14368566463, 'projection_gaussianity_statistic': 2.262322200897604, 'rollout_errors': {'16': 0.25635319016873837, '32': 0.5755645874887705}, 'final_train_loss': 0.00031048413560104865, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0014621993662634243, 'final_transition_loss': 0.00031048413560104865}",0.25635319016873837,0.5755645874887705,0.00031048413560104865,0.0,2.7911412715911865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed4,ok,distance_knn,gnn_node,graph,0.09999999999970566,graph,True,graph,0.1,0.09999999999970566,0.3397144079208374,0.033971440792083744,graph,0.015431846504364684,4,d74b4002fd4d7c7b6569140ff397c90eb78042567e562edd4484ede276bc65ae,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_graph_lambda0p1_seed4', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999970566, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.706069641419125, 'covariance_condition_number': 17774.01038255186, 'projection_gaussianity_statistic': 3.474108856789884, 'rollout_errors': {'16': 0.1631677416153252, '32': 0.3833519509062171}, 'final_train_loss': 0.004736229466895263, 'prior_loss_mean': 0.15431846504410107, 'transition_loss_mean': 0.001289364452046963, 'final_transition_loss': 0.00018158367311116308}",0.1631677416153252,0.3833519509062171,0.004736229466895263,0.15431846504410107,19.239516258239746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed4,ok,distance_knn,gnn_node,permuted_graph,0.028268238330663754,permuted_graph,True,graph,0.1,0.028268238330663754,1.20175302028656,0.033971440792083744,graph,0.010371676513610303,4,89259794b5a3d5cc2a72c35dd2f8e95dd5eeb07fec4307c56f9e17e90ff9ebec,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed4', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.028268238330663754, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.4253959959378557, 'covariance_condition_number': 13774.802171224816, 'projection_gaussianity_statistic': 3.0616384225484303, 'rollout_errors': {'16': 0.15849845157936215, '32': 0.3980636401101947}, 'final_train_loss': 0.0030781718281408152, 'prior_loss_mean': 0.36690211792786914, 'transition_loss_mean': 0.0012943328882101923, 'final_transition_loss': 0.00018246480613015592}",0.15849845157936215,0.3980636401101947,0.0030781718281408152,0.36690211792786914,21.02311635017395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed4,ok,distance_knn,gnn_node,temporal_smooth,3419.7046158146013,temporal_smooth,False,temporal,0.1,3419.7046158146013,9.934026820701547e-06,0.033971440792083744,graph,0.010136672584876029,4,5e0544ddb7c80cdceac18d49b90b3d3d998e661c8de7625b4cc10699bb84cff3,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_nbody_distance_gnn_temporal_smooth_lambda0p1_seed4', 'topology': 'distance_knn', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 3419.7046158146013, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.767171481262721, 'covariance_condition_number': 24993.384810733805, 'projection_gaussianity_statistic': 3.925424060601914, 'rollout_errors': {'16': 0.18784539541229606, '32': 0.5527764540165663}, 'final_train_loss': 0.0037193302220354476, 'prior_loss_mean': 2.964195368804212e-06, 'transition_loss_mean': 0.0013075557314247515, 'final_transition_loss': 0.0001774999206342424}",0.18784539541229606,0.5527764540165663,0.0037193302220354476,2.964195368804212e-06,2.5540578365325928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed0,ok,distance_knn,,graph,0.1,,,,,,,,,,0,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_graph_lambda0p1_seed0_latents.pt,0.0009487485513091087,1.3348890542984009,0.0009487485513091087,1.3348890542984009,0.0012481213780120015,1.632577657699585,0.0012402652064338326,1.6320130825042725,0.0384063683450222,0.007037898991256952,0.09385631926124915,0.09385631926124915,0.09652480873046443,0.10492823028471321,0.15402396372519433,0.15402396372519433,0.15674793464131653,0.15795170341152698,0.35743309184908867,0.35743309184908867,0.26342499325983226,0.26496049482375383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed0,ok,distance_knn,,permuted_graph,0.1,,,,,,,,,,0,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed0_latents.pt,0.0013580846134573221,1.596783995628357,0.00152676273137331,1.6249219179153442,0.00152676273137331,1.6249219179153442,0.0015003515873104334,1.6417491436004639,0.05877811834216118,0.010692354291677475,0.10090210242196918,0.10333801507658791,0.10333801507658791,0.11345206305850297,0.16157871927134693,0.16806430998258293,0.16806430998258293,0.1671141522238031,0.31579291447997093,0.27288042195141315,0.27288042195141315,0.2704350519925356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed1,ok,distance_knn,,graph,0.1,,,,,,,,,,1,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_graph_lambda0p1_seed1_latents.pt,0.0008315630257129669,1.522195816040039,0.0008315630257129669,1.522195816040039,0.001005365396849811,1.7416014671325684,0.0009677587077021599,1.6495100259780884,0.03516616299748421,0.005106044001877308,0.08622424345230684,0.08622424345230684,0.09256546420510858,0.09187461447436363,0.1464327801950276,0.1464327801950276,0.14248524070717394,0.14513383409939706,0.3176546236500144,0.3176546236500144,0.2455527251586318,0.24787449790164828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed1,ok,distance_knn,,permuted_graph,0.1,,,,,,,,,,1,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed1_latents.pt,0.001247150357812643,1.807395339012146,0.0012471794616430998,1.7437227964401245,0.0012471794616430998,1.7437227964401245,0.0011844364926218987,1.652864694595337,0.051643647253513336,0.0045369998551905155,0.06373528193216771,0.08486656477907673,0.08486656477907673,0.07917861122405156,0.11688031803350896,0.13833817141130567,0.13833817141130567,0.13330853544175625,0.24976855469867587,0.2378688990138471,0.2378688990138471,0.24031194439157844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed2,ok,distance_knn,,graph,0.1,,,,,,,,,,2,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_graph_lambda0p1_seed2_latents.pt,0.0012487242929637432,1.4155452251434326,0.0012487242929637432,1.4155452251434326,0.0016151841264218092,1.6821538209915161,0.0015370406908914447,1.6302928924560547,0.046606503427028656,0.00637770164757967,0.10437049338361248,0.10437049338361248,0.10323663230519742,0.10831655689980835,0.16708238795399666,0.16708238795399666,0.1574257139582187,0.16336180130019784,0.35451288614422083,0.35451288614422083,0.264206038787961,0.2686992916278541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed2,ok,distance_knn,,permuted_graph,0.1,,,,,,,,,,2,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_permuted_graph_lambda0p1_seed2_latents.pt,0.0014439898077398539,1.7886326313018799,0.0014360466739162803,1.7206919193267822,0.0014360466739162803,1.7206919193267822,0.0014248722000047565,1.7076389789581299,0.05445856973528862,0.011242855340242386,0.07208053511567414,0.07564880553400144,0.07564880553400144,0.07837350841145962,0.13443113444373012,0.13465728389564902,0.13465728389564902,0.129480310366489,0.25624771509319544,0.2529349010437727,0.2529349010437727,0.23389860754832625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2_latent_audit,nbody_distance,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_nbody_distance_gnn_graph_lambda0p1_seed3,ok,distance_knn,,graph,0.1,,,,,,,,,,3,,,,,,,,,,analysis_out/preflight_runs/nbody_robustness_5seed/distance_k_04/quick_ep5/artifacts/preflight_nbody_distance_gnn_graph_lambda0p1_seed3_latents.pt,0.0014768020482733846,1.453598141670227,0.0014768020482733846,1.453598141670227,0.001839730073697865,1.6672840118408203,0.0018085381016135216,1.6272311210632324,0.048996176570653915,0.008133807219564915,0.09727640490746126,0.09727640490746126,0.10939589951885864,0.11641852231696248,0.1573899877257645,0.1573899877257645,0.1604919817764312,0.16343230940401554,0.33763258066028357,0.33763258066028357,0.2585302544757724,0.2742662257514894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
