stage,dataset,graph_type,normalization,n_graphs,n_frames,D_dX_norm,trace,frobenius_norm,lambda_max,spectral_gap,R_low_dX_2,R_low_dX_4,R_low_dX_8,gap_D_dX_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,schema_version,run_name,status,topology,encoder,prior,prior_weight,prior_type,graph_used_for_prior,prior_family,nominal_prior_weight,effective_prior_weight,initial_prior_loss,target_regularization_strength,calibration_reference_prior,effective_prior_contribution_mean,seed,config_hash,git_commit,config,diagnostics,H16,H32,final_train_loss,prior_loss_mean,wall_time_sec,created_at,classification,strict_label,diagnostic_failure_mode,recommended_next_experiment,claim_boundary,graph_gain_h32_pct,true_vs_permuted_gain_h32_pct,temporal_gain_h32_pct,graph_vs_temporal_gain_h32_pct,none_h32,graph_h32,permuted_h32,temporal_smooth_h32,none_h16,graph_h16,permuted_h16,temporal_smooth_h16,metadata_dataset,metadata_domain,metadata_topology,metadata_n_nodes,metadata_n_edges,metadata_n_frames,metadata_n_dim,metadata_trajectory_shape,metadata_c,metadata_damping,metadata_dt,metadata_noise,metadata_seed
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed1,ok,lattice,gnn_node,temporal_smooth,12304.388498408283,temporal_smooth,False,temporal,0.1,12304.388498408283,1.1644126516330289e-06,0.01432739794254303,graph,0.003541596475025281,1,890e3431d8434583941779cdee6d0020d2d6f12c0e75fdd36c9563c3db4766af,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed1', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 1, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 12304.388498408283, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.6558965767173253, 'covariance_condition_number': 79865.19466093085, 'projection_gaussianity_statistic': 6.91918643952765, 'rollout_errors': {'16': 0.25460957549512386, '32': 0.8019691146910191}, 'final_train_loss': 0.0018147244894256194, 'prior_loss_mean': 2.8783197763004865e-07, 'transition_loss_mean': 0.002201828441078154, 'final_transition_loss': 0.0002965567740223681}",0.25460957549512386,0.8019691146910191,0.0018147244894256194,2.8783197763004865e-07,2.8321661949157715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_none_lambda0p1_seed2,ok,lattice,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.020983591675758362,graph,0.0,2,e2cc6ed2b0203ac2968b6b1da261dc7d66cf602baa11f0250827030828709474,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_none_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.7503406778346529, 'covariance_condition_number': 166576.80997321042, 'projection_gaussianity_statistic': 2.3973312917277525, 'rollout_errors': {'16': 0.21280066622421145, '32': 0.6640967074781656}, 'final_train_loss': 0.0001836247198904554, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0008461303737324973, 'final_transition_loss': 0.0001836247198904554}",0.21280066622421145,0.6640967074781656,0.0001836247198904554,0.0,2.1256906986236572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed2,ok,lattice,gnn_node,graph,0.09999999999952343,graph,True,graph,0.1,0.09999999999952343,0.20983591675758362,0.020983591675758362,graph,0.004272562054275973,2,ffefee28bcf3c81d81f17b712cb20b13e26ffd52d820f18c0298e100b967d480,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999952343, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.3953090358024745, 'covariance_condition_number': 17475.78847341281, 'projection_gaussianity_statistic': 5.700843143039279, 'rollout_errors': {'16': 0.13382590282708406, '32': 0.3799714995548129}, 'final_train_loss': 0.0015174322373544176, 'prior_loss_mean': 0.04272562054296335, 'transition_loss_mean': 0.0008307358977617696, 'final_transition_loss': 0.00014160078232331821}",0.13382590282708406,0.3799714995548129,0.0015174322373544176,0.04272562054296335,13.902368545532227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed2,ok,lattice,gnn_node,permuted_graph,0.1099991477742525,permuted_graph,True,graph,0.1,0.1099991477742525,0.19076140224933624,0.020983591675758362,graph,0.004332173517414759,2,c8704b91cd5d2498a83e829f1bde4a8c107597a947bdd0c5b8a237ace5f6ebf4,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1099991477742525, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 4.11863455303155, 'covariance_condition_number': 12492.018100113397, 'projection_gaussianity_statistic': 8.05226398679866, 'rollout_errors': {'16': 0.14333145786076784, '32': 0.41145693324506283}, 'final_train_loss': 0.00150845591754963, 'prior_loss_mean': 0.03938370073835055, 'transition_loss_mean': 0.0008372592434170656, 'final_transition_loss': 0.00015350314060924575}",0.14333145786076784,0.41145693324506283,0.00150845591754963,0.03938370073835055,13.093320369720459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed2,ok,lattice,gnn_node,temporal_smooth,14117.538277584385,temporal_smooth,False,temporal,0.1,14117.538277584385,1.486348196522158e-06,0.020983591675758362,graph,0.005079097917587121,2,3ac5c34e4ccea2eef205940cc80e0d206a5abbeecf8b1ee27c3412f223a37008,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed2', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 2, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 14117.538277584385, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.22277041086948, 'covariance_condition_number': 25271.09179489594, 'projection_gaussianity_statistic': 7.383427432887582, 'rollout_errors': {'16': 0.1357067683711648, '32': 0.38457215018570423}, 'final_train_loss': 0.0020024566911160946, 'prior_loss_mean': 3.597722079954716e-07, 'transition_loss_mean': 0.0008354532624556062, 'final_transition_loss': 0.00014492964207117134}",0.1357067683711648,0.38457215018570423,0.0020024566911160946,3.597722079954716e-07,2.5534844398498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_none_lambda0p1_seed3,ok,lattice,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.026024347543716433,graph,0.0,3,0da7dda7f495a84f8334ab6b283344c1f37e3428caab6398997e5343a3c9c845,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_none_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.2445936271462685, 'covariance_condition_number': 282992.19453471026, 'projection_gaussianity_statistic': 1.8900450264950712, 'rollout_errors': {'16': 0.4935378599911928, '32': 2.021005481481552}, 'final_train_loss': 0.0007014634320512414, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0028570004428426425, 'final_transition_loss': 0.0007014634320512414}",0.4935378599911928,2.021005481481552,0.0007014634320512414,0.0,2.2023138999938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed3,ok,lattice,gnn_node,graph,0.09999999999961576,graph,True,graph,0.1,0.09999999999961576,0.2602434754371643,0.026024347543716433,graph,0.004975008144955593,3,5ec31bcdfaac9cbe6a4497389322897d1fdc160a5d164ab7201ea38bed4f4502,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999961576, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.027404832541269, 'covariance_condition_number': 26217.750343957072, 'projection_gaussianity_statistic': 5.260702679995921, 'rollout_errors': {'16': 0.41376576758921146, '32': 2.040209636092186}, 'final_train_loss': 0.0024432032369077206, 'prior_loss_mean': 0.04975008144974709, 'transition_loss_mean': 0.0029828926470751565, 'final_transition_loss': 0.0008549809378261367}",0.41376576758921146,2.040209636092186,0.0024432032369077206,0.04975008144974709,12.96025037765503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed3,ok,lattice,gnn_node,permuted_graph,0.11030780325617066,permuted_graph,True,graph,0.1,0.11030780325617066,0.23592481017112732,0.026024347543716433,graph,0.005133071531388967,3,91bb01e45e51e4f3ccc4836a4f07e257ba5d17968c5b9a92f27031e939ecbabf,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.11030780325617066, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 3.575916856945252, 'covariance_condition_number': 7000.134497873192, 'projection_gaussianity_statistic': 7.225715897854363, 'rollout_errors': {'16': 0.41041369922459126, '32': 2.008723009377718}, 'final_train_loss': 0.0025419162896772227, 'prior_loss_mean': 0.04653407447040081, 'transition_loss_mean': 0.0029718833005366227, 'final_transition_loss': 0.0008448203443549573}",0.41041369922459126,2.008723009377718,0.0025419162896772227,0.04653407447040081,12.768239259719849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed3,ok,lattice,gnn_node,temporal_smooth,13030.825942946813,temporal_smooth,False,temporal,0.1,13030.825942946813,1.997136223508278e-06,0.026024347543716433,graph,0.006023640880841365,3,c781a72a686b72bf422ff296c61ec01033dfa9d213d0f6f6ba775d297ff0d891,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed3', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 3, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 13030.825942946813, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.8744818683174047, 'covariance_condition_number': 38929.24011692307, 'projection_gaussianity_statistic': 6.238702644171903, 'rollout_errors': {'16': 0.40712828002870083, '32': 2.017011769115925}, 'final_train_loss': 0.003337008645758033, 'prior_loss_mean': 4.622608656745797e-07, 'transition_loss_mean': 0.0029618693282827736, 'final_transition_loss': 0.0008220269034306208}",0.40712828002870083,2.017011769115925,0.003337008645758033,4.622608656745797e-07,2.9048027992248535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_none_lambda0p1_seed4,ok,lattice,gnn_node,none,0.1,none,False,none,0.1,0.1,0.0,0.029963847994804383,graph,0.0,4,3a858b34df9aebb5c1cb30924e88ec67c957320b616da5bb3529286e71a61a8e,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_none_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'none', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.1, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 1.5887835506811563, 'covariance_condition_number': 184330.71361731764, 'projection_gaussianity_statistic': 1.9931904831617864, 'rollout_errors': {'16': 0.23114975914359093, '32': 0.7204538211226463}, 'final_train_loss': 0.0002872576490820696, 'prior_loss_mean': 0.0, 'transition_loss_mean': 0.0013495423656422645, 'final_transition_loss': 0.0002872576490820696}",0.23114975914359093,0.7204538211226463,0.0002872576490820696,0.0,2.7781870365142822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed4,ok,lattice,gnn_node,graph,0.09999999999966627,graph,True,graph,0.1,0.09999999999966627,0.2996385097503662,0.02996385097503662,graph,0.006227117391903281,4,b2e414a0bd91aeb60a2860511fc8ccbf8eca09912091af84e8a2990d633143b1,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_graph_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'graph', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.09999999999966627, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.097398235962867, 'covariance_condition_number': 37502.62400169894, 'projection_gaussianity_statistic': 4.997568045078905, 'rollout_errors': {'16': 0.16284312959760427, '32': 0.3991321185603738}, 'final_train_loss': 0.0020264280416692295, 'prior_loss_mean': 0.062271173919240634, 'transition_loss_mean': 0.001265204802621156, 'final_transition_loss': 0.00016995945285695294}",0.16284312959760427,0.3991321185603738,0.0020264280416692295,0.062271173919240634,14.812138319015503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed4,ok,lattice,gnn_node,permuted_graph,0.11785565583316987,permuted_graph,True,graph,0.1,0.11785565583316987,0.254241943359375,0.02996385097503662,graph,0.0064307170903356485,4,56ddb36a9de42b96898575f86ada1523a2353a65085a4b8803e5d65d4ef1a032,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_permuted_graph_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'permuted_graph', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 0.11785565583316987, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.6143503183038703, 'covariance_condition_number': 5838.644973577126, 'projection_gaussianity_statistic': 6.631652109032293, 'rollout_errors': {'16': 0.1620661122724414, '32': 0.39698487520217896}, 'final_train_loss': 0.0022119651548564434, 'prior_loss_mean': 0.05456434860825539, 'transition_loss_mean': 0.001263671299481454, 'final_transition_loss': 0.00017086031827299544}",0.1620661122724414,0.39698487520217896,0.0022119651548564434,0.05456434860825539,12.962489128112793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage1_mini_train,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed4,ok,lattice,gnn_node,temporal_smooth,14920.78691062046,temporal_smooth,False,temporal,0.1,14920.78691062046,2.0081940874661086e-06,0.02996385097503662,graph,0.007618786872634044,4,dee4ae4974119c02bcb04ba8adc7da24289a8a6c68f8b8f014f3f712f0480d44,069f6c7681f1d5742083609c0e7e8fac72d199cb,"{'run_name': 'preflight_graph_wave_lattice_gnn_temporal_smooth_lambda0p1_seed4', 'topology': 'lattice', 'encoder': 'gnn_node', 'prior': 'temporal_smooth', 'seed': 4, 'num_epochs': 5, 'n_transitions': 96, 'eval_n_transitions': 32, 'stride': 5, 'eval_stride': 10, 'horizon': 1, 'eval_horizons': (16, 32), 'latent_dim': 16, 'node_dim': 16, 'hidden_dim': 64, 'transition_hidden_dim': 64, 'batch_size': 32, 'lr': 0.001, 'prior_weight': 14920.78691062046, 'sigreg_num_slices': 8, 'device': 'auto', 'data_root': '/home/user/projects/causalworld/data/ho_raw'}","{'effective_rank': 2.076790841875951, 'covariance_condition_number': 13437.365679327451, 'projection_gaussianity_statistic': 6.714335253856849, 'rollout_errors': {'16': 0.1601278898306191, '32': 0.3783121518790722}, 'final_train_loss': 0.002971094800159335, 'prior_loss_mean': 5.10615620896715e-07, 'transition_loss_mean': 0.001263950615733241, 'final_transition_loss': 0.00016805080425304672}",0.1601278898306191,0.3783121518790722,0.002971094800159335,5.10615620896715e-07,2.973487377166748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classification,graph_wave_lattice,,,,,,,,,,,,,,,,,graph_prior_preflight_v2,,,lattice,,,,,,,,,,,,,,,,,,,,,,,2026-05-01T23:54:22.168612+00:00,generic_smoothing,generic_smoothing,topology_not_isolated_from_spectral_smoothing,test_simpler_smoothing_controls_or_alternative_graph_construction,"Graph-style regularization helps, but topology-specific attribution is not isolated.",25.649060623372385,-0.3331962998142158,27.30337174758522,-2.275636661536475,1.1412133570760488,0.8485028512775898,0.8456850599497556,0.829623631760478,0.3155769486911595,0.2335281684063375,0.23487401129677893,0.2305275839753449,graph_wave_lattice,graph_wave,lattice,36,60,512,2,"[512, 36, 2]",1.0,0.02,0.05,0.001,0
