config,warning_flag,warning_reasons,protocol_label,label_confidence,strongest_comparator,seed_label_counts,duplicate_count,none_h32_mean,none_h32_std,none_h32_ci95_half_width,none_h32_ci95_low,none_h32_ci95_high,none_h32_min,none_h32_max,none_h32_n,graph_h32_mean,graph_h32_std,graph_h32_ci95_half_width,graph_h32_ci95_low,graph_h32_ci95_high,graph_h32_min,graph_h32_max,graph_h32_n,permuted_graph_h32_mean,permuted_graph_h32_std,permuted_graph_h32_ci95_half_width,permuted_graph_h32_ci95_low,permuted_graph_h32_ci95_high,permuted_graph_h32_min,permuted_graph_h32_max,permuted_graph_h32_n,temporal_smooth_h32_mean,temporal_smooth_h32_std,temporal_smooth_h32_ci95_half_width,temporal_smooth_h32_ci95_low,temporal_smooth_h32_ci95_high,temporal_smooth_h32_min,temporal_smooth_h32_max,temporal_smooth_h32_n,graph_gain_h32_pct_mean,graph_gain_h32_pct_std,graph_gain_h32_pct_ci95_half_width,graph_gain_h32_pct_ci95_low,graph_gain_h32_pct_ci95_high,graph_gain_h32_pct_min,graph_gain_h32_pct_max,graph_gain_h32_pct_n,true_vs_permuted_gain_h32_pct_mean,true_vs_permuted_gain_h32_pct_std,true_vs_permuted_gain_h32_pct_ci95_half_width,true_vs_permuted_gain_h32_pct_ci95_low,true_vs_permuted_gain_h32_pct_ci95_high,true_vs_permuted_gain_h32_pct_min,true_vs_permuted_gain_h32_pct_max,true_vs_permuted_gain_h32_pct_n,graph_vs_temporal_gain_h32_pct_mean,graph_vs_temporal_gain_h32_pct_std,graph_vs_temporal_gain_h32_pct_ci95_half_width,graph_vs_temporal_gain_h32_pct_ci95_low,graph_vs_temporal_gain_h32_pct_ci95_high,graph_vs_temporal_gain_h32_pct_min,graph_vs_temporal_gain_h32_pct_max,graph_vs_temporal_gain_h32_pct_n
corr_T2000_train160_ep5,ok,,no_graph_gain,marginal,none,"no_graph_gain 2/3, candidate_graph_favorable 1/3",0,0.4034037912885348,0.06089192431928068,0.15127613416469904,0.2521276571238358,0.5546799254532339,0.3408712609671056,0.46251046657562256,3,0.5242968982396027,0.2845346560529675,0.7068803176244188,-0.18258341938481615,1.2311772158640215,0.28701537335291505,0.8397448733448982,3,0.5025911815464497,0.22218791876464847,0.5519899360147741,-0.049398754468324424,1.0545811175612236,0.31816176837310195,0.7492624027654529,3,0.5096547738648951,0.25170397462779087,0.6253178013545737,-0.1156630274896786,1.1349725752194688,0.293455574195832,0.7859754199162126,3,-25.141043341812612,50.493291636636435,125.44241367689004,-150.58345701870266,100.30137033507742,-81.56235026685523,15.79948026753353,3,-1.199853391084433,10.933282748618511,27.161972074791237,-28.36182546587567,25.962118683706805,-12.07620591203877,9.789483877793307,3,-1.296507467678769,4.855272131938644,12.062138069180849,-13.358645536859617,10.76563060150208,-6.8411113205572835,2.194608454981748,3
