config,warning_flag,warning_reasons,protocol_label,label_confidence,strongest_comparator,seed_label_counts,duplicate_count,none_h32_mean,none_h32_std,none_h32_ci95_half_width,none_h32_ci95_low,none_h32_ci95_high,none_h32_min,none_h32_max,none_h32_n,graph_h32_mean,graph_h32_std,graph_h32_ci95_half_width,graph_h32_ci95_low,graph_h32_ci95_high,graph_h32_min,graph_h32_max,graph_h32_n,permuted_graph_h32_mean,permuted_graph_h32_std,permuted_graph_h32_ci95_half_width,permuted_graph_h32_ci95_low,permuted_graph_h32_ci95_high,permuted_graph_h32_min,permuted_graph_h32_max,permuted_graph_h32_n,temporal_smooth_h32_mean,temporal_smooth_h32_std,temporal_smooth_h32_ci95_half_width,temporal_smooth_h32_ci95_low,temporal_smooth_h32_ci95_high,temporal_smooth_h32_min,temporal_smooth_h32_max,temporal_smooth_h32_n,graph_gain_h32_pct_mean,graph_gain_h32_pct_std,graph_gain_h32_pct_ci95_half_width,graph_gain_h32_pct_ci95_low,graph_gain_h32_pct_ci95_high,graph_gain_h32_pct_min,graph_gain_h32_pct_max,graph_gain_h32_pct_n,true_vs_permuted_gain_h32_pct_mean,true_vs_permuted_gain_h32_pct_std,true_vs_permuted_gain_h32_pct_ci95_half_width,true_vs_permuted_gain_h32_pct_ci95_low,true_vs_permuted_gain_h32_pct_ci95_high,true_vs_permuted_gain_h32_pct_min,true_vs_permuted_gain_h32_pct_max,true_vs_permuted_gain_h32_pct_n,graph_vs_temporal_gain_h32_pct_mean,graph_vs_temporal_gain_h32_pct_std,graph_vs_temporal_gain_h32_pct_ci95_half_width,graph_vs_temporal_gain_h32_pct_ci95_low,graph_vs_temporal_gain_h32_pct_ci95_high,graph_vs_temporal_gain_h32_pct_min,graph_vs_temporal_gain_h32_pct_max,graph_vs_temporal_gain_h32_pct_n
quick_ep5,ok,,temporal_sufficient,marginal,temporal_smooth,"no_graph_gain 1/3, temporal_sufficient 1/3, quick_topology_signal 1/3",0,0.8577818525955081,0.5825721101387232,1.4473061523209616,-0.5895242997254535,2.3050880049164695,0.445484328083694,1.5242547690868378,3,0.7947688531130552,0.5109441338082831,1.2693580339383967,-0.4745891808253415,2.0641268870514518,0.3442113194614649,1.349914774298668,3,0.8358946436395248,0.5624674028334578,1.397359259795341,-0.5614646161558162,2.233253903434866,0.3658374585211277,1.4590652994811535,3,0.7911735611657301,0.47775679319013975,1.1869094556081148,-0.39573589444238466,1.9780830167738448,0.40490058809518814,1.3254059962928295,3,6.6093892038916815,19.00375028711401,47.21174293970575,-40.60235373581407,53.82113214359743,-14.342789650510008,22.733237116975022,3,4.10285336652783,4.559718670741065,11.327883312925604,-7.225029946397774,15.430736679453434,-1.0836989882330694,7.48085265418208,3,1.9459021583461995,11.619747089228454,28.867381664819746,-26.921479506473545,30.813283823165946,-7.301824778857727,14.988683745615061,3
