experiment_name,source_file,task_family,dataset,molecule,prior,encoder,seed,epochs,prior_weight,laplacian_mode,horizon,metric_name,metric_value,status,completed,notes
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,4,50,0.1,,1,rollout_error,0.04089166883612052,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,4,50,0.1,,2,rollout_error,0.04122403075452894,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,4,50,0.1,,4,rollout_error,0.045163422077894214,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,4,50,0.1,,8,rollout_error,0.05889977568760514,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,4,50,0.1,,16,rollout_error,0.09930598758161067,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,4,50,0.1,,,final_loss,0.0055591849284985706,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,5,50,0.1,,1,rollout_error,0.034196926737204196,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,5,50,0.1,,2,rollout_error,0.04113819568417967,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,5,50,0.1,,4,rollout_error,0.049892509654164315,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,5,50,0.1,,8,rollout_error,0.07090820515528322,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,5,50,0.1,,16,rollout_error,0.1154072268307209,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,5,50,0.1,,,final_loss,0.00462678813612059,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,6,50,0.1,,1,rollout_error,0.03669028515461832,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,6,50,0.1,,2,rollout_error,0.04157798989675939,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,6,50,0.1,,4,rollout_error,0.053171404097229244,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,6,50,0.1,,8,rollout_error,0.0850751094520092,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,6,50,0.1,,16,rollout_error,0.15110881485044955,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,6,50,0.1,,,final_loss,0.003146548153063844,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,7,50,0.1,,1,rollout_error,0.03859673097729683,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,7,50,0.1,,2,rollout_error,0.043452448081225156,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,7,50,0.1,,4,rollout_error,0.05572993664070964,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,7,50,0.1,,8,rollout_error,0.08712437529116869,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,7,50,0.1,,16,rollout_error,0.16179299749433995,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,7,50,0.1,,,final_loss,0.005063414433231902,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,8,50,0.1,,1,rollout_error,0.029367580288089813,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,8,50,0.1,,2,rollout_error,0.03660603390075266,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,8,50,0.1,,4,rollout_error,0.05665083536878228,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,8,50,0.1,,8,rollout_error,0.10231177762150764,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,8,50,0.1,,16,rollout_error,0.21683705292642116,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,8,50,0.1,,,final_loss,0.0025854731876669185,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,9,50,0.1,,1,rollout_error,0.04621875373180956,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,9,50,0.1,,2,rollout_error,0.04722611915320158,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,9,50,0.1,,4,rollout_error,0.0648143725655973,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,9,50,0.1,,8,rollout_error,0.09961730547249317,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,9,50,0.1,,16,rollout_error,0.20318535797297954,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.json,rmd17,rmd17,aspirin,spectral,flat,9,50,0.1,,,final_loss,0.007006912935702573,ok,true,source_state=current
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,0,50,0.1,,1,rollout_error,0.07350515498779714,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,0,50,0.1,,2,rollout_error,0.0761030893214047,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,0,50,0.1,,4,rollout_error,0.09626181349158287,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,0,50,0.1,,8,rollout_error,0.1189567007869482,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,0,50,0.1,,16,rollout_error,0.1650391161441803,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,0,50,0.1,,,final_loss,0.007821008858699647,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,1,50,0.1,,1,rollout_error,0.210894548073411,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,1,50,0.1,,2,rollout_error,0.21113346971571445,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,1,50,0.1,,4,rollout_error,0.26258660294115543,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,1,50,0.1,,8,rollout_error,0.3774679332971573,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,1,50,0.1,,16,rollout_error,0.650083335340023,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,1,50,0.1,,,final_loss,0.10043728180111401,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,2,50,0.1,,1,rollout_error,0.11289256433025002,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,2,50,0.1,,2,rollout_error,0.13996486276388168,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,2,50,0.1,,4,rollout_error,0.1939212514460087,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,2,50,0.1,,8,rollout_error,0.2970180739462376,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,2,50,0.1,,16,rollout_error,0.43646469071507454,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,2,50,0.1,,,final_loss,0.016301584075249377,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,3,50,0.1,,1,rollout_error,0.06029194202972576,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,3,50,0.1,,2,rollout_error,0.062080994951538744,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,3,50,0.1,,4,rollout_error,0.06051225855946541,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,3,50,0.1,,8,rollout_error,0.08418225740082562,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,3,50,0.1,,16,rollout_error,0.5224842923507095,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,3,50,0.1,,,final_loss,0.00604616414149484,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,4,50,0.1,,1,rollout_error,0.08344623788492754,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,4,50,0.1,,2,rollout_error,0.08034207126591354,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,4,50,0.1,,4,rollout_error,0.0774842458544299,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,4,50,0.1,,8,rollout_error,0.07956489574164152,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,4,50,0.1,,16,rollout_error,0.08223175995051861,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,4,50,0.1,,,final_loss,0.011289331411558485,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,5,50,0.1,,1,rollout_error,0.08901102432981134,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,5,50,0.1,,2,rollout_error,0.09598769787698984,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,5,50,0.1,,4,rollout_error,0.09553916946984828,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,5,50,0.1,,8,rollout_error,0.09957462044432759,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,5,50,0.1,,16,rollout_error,0.12301703875884414,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,5,50,0.1,,,final_loss,0.016854404457031735,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,6,50,0.1,,1,rollout_error,0.05632442791946232,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,6,50,0.1,,2,rollout_error,0.06528807174414396,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,6,50,0.1,,4,rollout_error,0.08292561028152705,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,6,50,0.1,,8,rollout_error,0.12301571894437074,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,6,50,0.1,,16,rollout_error,0.1832653598487377,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,6,50,0.1,,,final_loss,0.006404496067839246,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,7,50,0.1,,1,rollout_error,0.06557786104734988,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,7,50,0.1,,2,rollout_error,0.06622479479759931,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,7,50,0.1,,4,rollout_error,0.06892129293642939,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,7,50,0.1,,8,rollout_error,0.07814527971670032,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,7,50,0.1,,16,rollout_error,0.09833420349285006,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,7,50,0.1,,,final_loss,0.006686529410736901,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,8,50,0.1,,1,rollout_error,0.17637260371819138,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,8,50,0.1,,2,rollout_error,0.18079475339502096,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,8,50,0.1,,4,rollout_error,0.218278053663671,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,8,50,0.1,,8,rollout_error,0.28258865714073184,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,8,50,0.1,,16,rollout_error,0.43815632045269015,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,8,50,0.1,,,final_loss,0.08333819371367258,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,9,50,0.1,,1,rollout_error,0.07753031027503311,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,9,50,0.1,,2,rollout_error,0.07998944459483028,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,9,50,0.1,,4,rollout_error,0.10388996234163642,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,9,50,0.1,,8,rollout_error,0.13710503108799457,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,9,50,0.1,,16,rollout_error,0.19676066175103188,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,none,flat,9,50,0.1,,,final_loss,0.010185283357425341,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,0,50,0.1,,1,rollout_error,0.07350515498779714,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,0,50,0.1,,2,rollout_error,0.0761030893214047,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,0,50,0.1,,4,rollout_error,0.09626181349158287,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,0,50,0.1,,8,rollout_error,0.1189567007869482,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,0,50,0.1,,16,rollout_error,0.1650391161441803,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,0,50,0.1,,,final_loss,0.007821008858699647,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,1,50,0.1,,1,rollout_error,0.210894548073411,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,1,50,0.1,,2,rollout_error,0.21113346971571445,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,1,50,0.1,,4,rollout_error,0.26258660294115543,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,1,50,0.1,,8,rollout_error,0.3774679332971573,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,1,50,0.1,,16,rollout_error,0.650083335340023,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,1,50,0.1,,,final_loss,0.10043728180111401,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,2,50,0.1,,1,rollout_error,0.11289256433025002,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,2,50,0.1,,2,rollout_error,0.13996486276388168,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,2,50,0.1,,4,rollout_error,0.1939212514460087,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,2,50,0.1,,8,rollout_error,0.2970180739462376,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,2,50,0.1,,16,rollout_error,0.43646469071507454,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,2,50,0.1,,,final_loss,0.016301584075249377,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,3,50,0.1,,1,rollout_error,0.06029194202972576,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,3,50,0.1,,2,rollout_error,0.062080994951538744,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,3,50,0.1,,4,rollout_error,0.06051225855946541,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,3,50,0.1,,8,rollout_error,0.08418225740082562,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,3,50,0.1,,16,rollout_error,0.5224842923507095,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,3,50,0.1,,,final_loss,0.00604616414149484,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,4,50,0.1,,1,rollout_error,0.08344623788492754,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,4,50,0.1,,2,rollout_error,0.08034207126591354,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,4,50,0.1,,4,rollout_error,0.0774842458544299,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,4,50,0.1,,8,rollout_error,0.07956489574164152,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,4,50,0.1,,16,rollout_error,0.08223175995051861,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,4,50,0.1,,,final_loss,0.011289331411558485,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,5,50,0.1,,1,rollout_error,0.08901102432981134,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,5,50,0.1,,2,rollout_error,0.09598769787698984,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,5,50,0.1,,4,rollout_error,0.09553916946984828,duplicate_snapshot,true,source_state=snapshot
rmd17_aspirin_10seed,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17,rmd17,aspirin,euclidean,flat,5,50,0.1,,8,rollout_error,0.09957462044432759,duplicate_snapshot,true,source_state=snapshot
