source,run_name,domain,item,prior,prior_weight,seed,checkpoint_status,checkpoint_path,skip_reason,D_H,D_dH,D_H_norm,D_dH_norm,R_low_H_2,R_low_H_4,R_low_H_8,R_low_dH_2,R_low_dH_4,R_low_dH_8
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p05_seed3,HO,lattice,graph,0.05,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p05_seed4,HO,lattice,graph,0.05,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p1_seed0,HO,lattice,graph,0.1,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p1_seed1,HO,lattice,graph,0.1,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p1_seed2,HO,lattice,graph,0.1,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p1_seed3,HO,lattice,graph,0.1,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_graph_lambda0p1_seed4,HO,lattice,graph,0.1,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p001_seed0,HO,lattice,permuted_graph,0.001,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p001_seed1,HO,lattice,permuted_graph,0.001,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p001_seed2,HO,lattice,permuted_graph,0.001,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p001_seed3,HO,lattice,permuted_graph,0.001,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p001_seed4,HO,lattice,permuted_graph,0.001,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p005_seed0,HO,lattice,permuted_graph,0.005,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p005_seed1,HO,lattice,permuted_graph,0.005,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p005_seed2,HO,lattice,permuted_graph,0.005,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p005_seed3,HO,lattice,permuted_graph,0.005,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p005_seed4,HO,lattice,permuted_graph,0.005,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p01_seed0,HO,lattice,permuted_graph,0.01,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p01_seed1,HO,lattice,permuted_graph,0.01,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p01_seed2,HO,lattice,permuted_graph,0.01,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p01_seed3,HO,lattice,permuted_graph,0.01,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p01_seed4,HO,lattice,permuted_graph,0.01,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p05_seed0,HO,lattice,permuted_graph,0.05,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p05_seed1,HO,lattice,permuted_graph,0.05,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p05_seed2,HO,lattice,permuted_graph,0.05,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p05_seed3,HO,lattice,permuted_graph,0.05,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p05_seed4,HO,lattice,permuted_graph,0.05,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p1_seed0,HO,lattice,permuted_graph,0.1,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p1_seed1,HO,lattice,permuted_graph,0.1,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p1_seed2,HO,lattice,permuted_graph,0.1,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p1_seed3,HO,lattice,permuted_graph,0.1,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_permuted_graph_lambda0p1_seed4,HO,lattice,permuted_graph,0.1,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p001_seed0,HO,lattice,random_graph,0.001,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p001_seed1,HO,lattice,random_graph,0.001,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p001_seed2,HO,lattice,random_graph,0.001,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p001_seed3,HO,lattice,random_graph,0.001,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p001_seed4,HO,lattice,random_graph,0.001,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p005_seed0,HO,lattice,random_graph,0.005,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p005_seed1,HO,lattice,random_graph,0.005,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p005_seed2,HO,lattice,random_graph,0.005,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p005_seed3,HO,lattice,random_graph,0.005,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p005_seed4,HO,lattice,random_graph,0.005,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p01_seed0,HO,lattice,random_graph,0.01,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p01_seed1,HO,lattice,random_graph,0.01,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p01_seed2,HO,lattice,random_graph,0.01,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p01_seed3,HO,lattice,random_graph,0.01,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p01_seed4,HO,lattice,random_graph,0.01,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p05_seed0,HO,lattice,random_graph,0.05,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p05_seed1,HO,lattice,random_graph,0.05,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p05_seed2,HO,lattice,random_graph,0.05,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p05_seed3,HO,lattice,random_graph,0.05,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p05_seed4,HO,lattice,random_graph,0.05,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p1_seed0,HO,lattice,random_graph,0.1,0,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p1_seed1,HO,lattice,random_graph,0.1,1,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p1_seed2,HO,lattice,random_graph,0.1,2,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p1_seed3,HO,lattice,random_graph,0.1,3,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
cycle5_ho_lattice_bridge,lattice_gnn_random_graph_lambda0p1_seed4,HO,lattice,random_graph,0.1,4,missing_checkpoint_path,,Cycle result does not record checkpoint_path; trained node-wise H cannot be reconstructed without retraining.,,,,,,,,,,
