source,domain,item,prior_weight,horizon,control,graph_mean,control_mean,S_graph,graph_prior_loss_mean,D_dX_norm_true,D_dX_norm_control,gap_D_dX_norm_control_minus_true,D_X_norm_true,D_X_norm_control,gap_D_X_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,gap_R_low_X_2_true_minus_control,gap_R_low_X_4_true_minus_control,gap_R_low_X_8_true_minus_control,gap_trace_control_minus_true,gap_frobenius_control_minus_true,gap_lambda_max_control_minus_true,gap_spectral_gap_control_minus_true
cycle3_ho_networks,HO,lattice,0.1,16,random_graph,0.005634264801240837,0.0066610168956685815,0.0010267520944277448,0.020892648089728832,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle3_ho_networks,HO,lattice,0.1,32,random_graph,0.01690660595583419,0.0198716339111949,0.0029650279553607092,0.020892648089728832,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle3_ho_networks,HO,random,0.1,16,permuted_graph,0.0057383758151748525,0.0065896404635471615,0.000851264648372309,0.019502360404003414,4.155498618500167,3.1205652393868406,-1.0349333791133266,2.117393196768072,3.111762505739919,0.994369308971847,-0.009295377511110602,-0.03341176113766986,-0.07202843979629833,0.10106558063645021,0.1427636406547238,0.19209980747580355,0.0,7.105427357601002e-15,-1.7763568394002505e-15,1.3877787807814457e-17
cycle3_ho_networks,HO,random,0.1,32,permuted_graph,0.017234497319441287,0.018687230496046446,0.0014527331766051588,0.019502360404003414,4.155498618500167,3.1205652393868406,-1.0349333791133266,2.117393196768072,3.111762505739919,0.994369308971847,-0.009295377511110602,-0.03341176113766986,-0.07202843979629833,0.10106558063645021,0.1427636406547238,0.19209980747580355,0.0,7.105427357601002e-15,-1.7763568394002505e-15,1.3877787807814457e-17
cycle3_ho_networks,HO,random,0.1,16,random_graph,0.0057383758151748525,0.006482381734531373,0.0007440059193565204,0.019502360404003414,4.155498618500167,3.094494467912138,-1.0610041505880292,2.117393196768072,3.124727088931205,1.0073338921631332,-0.01762272950207096,-0.036628703035751116,-0.07368137265855852,0.0955887767418602,0.1415850951323716,0.19511620370087335,0.0,0.9526579525274386,1.618027470466381,-0.0959561237735381
cycle3_ho_networks,HO,random,0.1,32,random_graph,0.017234497319441287,0.018571988795883954,0.0013374914764426662,0.019502360404003414,4.155498618500167,3.094494467912138,-1.0610041505880292,2.117393196768072,3.124727088931205,1.0073338921631332,-0.01762272950207096,-0.036628703035751116,-0.07368137265855852,0.0955887767418602,0.1415850951323716,0.19511620370087335,0.0,0.9526579525274386,1.618027470466381,-0.0959561237735381
cycle3_ho_networks,HO,scalefree,0.1,16,permuted_graph,0.005172271785947183,0.005715338718922188,0.0005430669329750046,0.019540809246245773,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle3_ho_networks,HO,scalefree,0.1,32,permuted_graph,0.01673195445910096,0.01572435514535755,-0.0010075993137434076,0.019540809246245773,7.149613225458169,3.9276123093852804,-3.2220009160728886,3.6150129595271605,3.920647086702445,0.3056341271752845,-0.005288323555451039,-0.035133378147837624,-0.07970070865158557,0.04368864577881415,0.027113479904375973,0.04379908888182718,0.0,0.0,-3.552713678800501e-15,-1.1102230246251565e-16
cycle3_ho_networks,HO,scalefree,0.1,16,random_graph,0.005172271785947183,0.005715103930560872,0.0005428321446136891,0.019540809246245773,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
cycle3_ho_networks,HO,scalefree,0.1,32,random_graph,0.01673195445910096,0.01581334148844083,-0.0009186129706601279,0.019540809246245773,7.149613225458169,3.9603422822077863,-3.1892709432503827,3.6150129595271605,3.917993438935679,0.30298047940851847,-0.0077874704156006575,-0.03506583731458368,-0.07566375324198191,0.040132774364088214,0.02451816970745998,0.04217175086502814,0.0,-4.28568789888287,-5.243480251921877,-0.5041619790642089
