duplicate_key,kept_source_file,removed_source_file,experiment_name,prior,seed,horizon,metric_value,reason
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=3|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,3,16,0.5224842923507095,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=3|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,3,16,0.5224842923507095,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,4,1,0.08344623788492754,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,4,1,0.08344623788492754,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,4,2,0.08034207126591354,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,4,2,0.08034207126591354,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,4,4,0.0774842458544299,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,4,4,0.0774842458544299,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,4,8,0.07956489574164152,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,4,8,0.07956489574164152,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,4,16,0.08223175995051861,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=4|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,4,16,0.08223175995051861,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,5,1,0.08901102432981134,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,5,1,0.08901102432981134,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,5,2,0.09598769787698984,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,5,2,0.09598769787698984,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,5,4,0.09553916946984828,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,5,4,0.09553916946984828,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,5,8,0.09957462044432759,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,5,8,0.09957462044432759,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,5,16,0.12301703875884414,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=5|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,5,16,0.12301703875884414,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,6,1,0.05632442791946232,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,6,1,0.05632442791946232,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,6,2,0.06528807174414396,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,6,2,0.06528807174414396,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,6,4,0.08292561028152705,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,6,4,0.08292561028152705,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,6,8,0.12301571894437074,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,6,8,0.12301571894437074,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,6,16,0.1832653598487377,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=6|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,6,16,0.1832653598487377,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,7,1,0.06557786104734988,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,7,1,0.06557786104734988,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,7,2,0.06622479479759931,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,7,2,0.06622479479759931,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,7,4,0.06892129293642939,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,7,4,0.06892129293642939,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,7,8,0.07814527971670032,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,7,8,0.07814527971670032,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,7,16,0.09833420349285006,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=7|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,7,16,0.09833420349285006,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,8,1,0.17637260371819138,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,8,1,0.17637260371819138,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,8,2,0.18079475339502096,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,8,2,0.18079475339502096,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,8,4,0.218278053663671,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,8,4,0.218278053663671,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,8,8,0.28258865714073184,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,8,8,0.28258865714073184,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,8,16,0.43815632045269015,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=8|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,8,16,0.43815632045269015,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,9,1,0.07753031027503311,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,9,1,0.07753031027503311,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,9,2,0.07998944459483028,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,9,2,0.07998944459483028,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,9,4,0.10388996234163642,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,9,4,0.10388996234163642,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,9,8,0.13710503108799457,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,9,8,0.13710503108799457,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,euclidean,9,16,0.19676066175103188,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=euclidean|prior_weight=0.1|laplacian_mode=|seed=9|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,euclidean,9,16,0.19676066175103188,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,0,1,0.033372023813426493,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,0,1,0.033372023813426493,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,0,2,0.03335538847837597,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,0,2,0.03335538847837597,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,0,4,0.04116809599101543,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,0,4,0.04116809599101543,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,0,8,0.04689862241968513,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,0,8,0.04689862241968513,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,0,16,0.06247591465711594,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,0,16,0.06247591465711594,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,1,1,0.030780624025501312,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,1,1,0.030780624025501312,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,1,2,0.03504633223637939,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,1,2,0.03504633223637939,duplicate rollout_error row; kept status=ok
